pocket_id,uniprot_id,protein_name,organism,classification,n_ligands,pdb_codes,MW_mean,MW_std,MW_median,MW_min,MW_max,MW_count,logP_mean,logP_std,logP_median,logP_min,logP_max,logP_count,HBD_mean,HBD_std,HBD_median,HBD_min,HBD_max,HBD_count,HBA_mean,HBA_std,HBA_median,HBA_min,HBA_max,HBA_count,TPSA_mean,TPSA_std,TPSA_median,TPSA_min,TPSA_max,TPSA_count,rotatable_bonds_mean,rotatable_bonds_std,rotatable_bonds_median,rotatable_bonds_min,rotatable_bonds_max,rotatable_bonds_count,formal_charge_mean,formal_charge_std,formal_charge_median,formal_charge_min,formal_charge_max,formal_charge_count,aromatic_rings_mean,aromatic_rings_std,aromatic_rings_median,aromatic_rings_min,aromatic_rings_max,aromatic_rings_count,fsp3_mean,fsp3_std,fsp3_median,fsp3_min,fsp3_max,fsp3_count
O15460_1,O15460,Prolyl 4-hydroxylase subunit alpha-2,Homo sapiens,HYDROLASE,1,6evo,831.9530000000002,0.0,831.9530000000002,831.9530000000002,831.9530000000002,1,-8.29689999999999,0.0,-8.29689999999999,-8.29689999999999,-8.29689999999999,1,8.0,0.0,8.0,8.0,8.0,1,10.0,0.0,10.0,10.0,10.0,1,318.02,0.0,318.02,318.02,318.02,1,17.0,0.0,17.0,17.0,17.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7297297297297297,0.0,0.7297297297297297,0.7297297297297297,0.7297297297297297,1
O15496_1,O15496,GROUP 10 SECRETORY PHOSPHOLIPASE A2,Homo sapiens,HYDROLASE,4,"5g3m,5ow8,5owc,6g5j",328.0529999999999,89.78443708869217,347.7979999999999,211.26400000000007,405.3519999999999,4,2.826625000000001,0.6634485329197239,2.623900000000001,2.3105,3.7482000000000015,4,1.0,0.0,1.0,1.0,1.0,4,2.5,1.7320508075688772,2.5,1.0,4.0,4,71.4675,29.988792767743526,72.7,43.09,97.38,4,4.25,2.0615528128088303,4.5,2.0,6.0,4,-0.5,0.5773502691896257,-0.5,-1.0,0.0,4,2.75,0.5,3.0,2.0,3.0,4,0.12295582706766915,0.06699874899127081,0.1146616541353383,0.0625,0.2,4
O15530_1,O15530,3-phosphoinositide-dependent protein kinase 1,Homo sapiens,TRANSFERASE/TRANSFERASE INHIBITOR,4,"4rqk,4rqv,4rrv,4xx9",541.1167500000001,337.61696358484465,380.9030000000001,355.43899999999974,1047.222000000001,4,2.290585000000001,3.920705765152493,3.7696700000000005,-3.3421999999999974,4.965200000000001,4,3.0,4.69041575982343,1.0,0.0,10.0,4,7.25,4.5,5.0,5.0,14.0,4,136.55749999999998,149.63063553853755,63.120000000000005,59.06,360.9299999999999,4,11.25,13.961255912942311,5.0,3.0,32.0,4,-0.5,0.5773502691896257,-0.5,-1.0,0.0,4,3.5,0.5773502691896257,3.5,3.0,4.0,4,0.17853457172342618,0.21995228154489607,0.13157894736842105,0.0,0.4509803921568627,4
O15530_2,O15530,3-PHOSPHOINOSITIDE DEPENDENT PROTEIN KINASE-1,Homo sapiens,TRANSFERASE,25,"1oky,1uu3,1uu8,1uu9,1z5m,2pe0,2pe1,2pe2,2xch,2xck,3h9o,3ion,3iop,3qc4,3qcq,3qcs,3qcx,3qcy,3qd0,3qd3,3qd4,3rcj,3rwp,5hkm,5lvl",400.2158399999999,95.97267431786699,431.4799999999999,220.231,547.4580000000017,25,2.421708800000002,0.9145934098107937,2.4854000000000003,0.4400000000000004,3.8945000000000034,25,2.96,1.2741009902410931,3.0,1.0,6.0,25,4.92,2.1,5.0,2.0,8.0,25,108.5336,30.469730591741918,115.33,45.75,154.37000000000003,25,5.28,2.6381811916545836,5.0,0.0,10.0,25,0.64,0.4898979485566356,1.0,0.0,1.0,25,3.6,0.9128709291752768,4.0,2.0,5.0,25,0.2264442303534073,0.12516119463281541,0.2105263157894736,0.0,0.4545454545454545,25
O15540_1,O15540,"FATTY ACID-BINDING PROTEIN, BRAIN",Homo sapiens,LIPID BINDING PROTEIN,2,"1fdq,5ura",374.4799999999997,66.45672372303683,374.4799999999997,327.48799999999943,421.4719999999999,2,4.761450000000005,0.6402851903644193,4.761450000000005,4.308700000000004,5.214200000000005,2,0.0,0.0,0.0,0.0,0.0,2,3.0,1.4142135623730951,3.0,2.0,4.0,2,53.28,18.59690834520619,53.28,40.13,66.42999999999999,2,9.5,6.363961030678928,9.5,5.0,14.0,2,-1.0,0.0,-1.0,-1.0,-1.0,2,2.0,2.8284271247461903,2.0,0.0,4.0,2,0.275974025974026,0.18825570148473025,0.275974025974026,0.1428571428571428,0.4090909090909091,2
O15826_1,O15826,DUTPASE,Leishmania major,HYDROLASE,2,"2yay,2yaz",384.64599999999996,110.98606616147823,384.64599999999996,306.16699999999986,463.125,2,-3.6981999999999977,1.0302545801887997,-3.6981999999999977,-4.426699999999998,-2.969699999999998,2,2.5,0.7071067811865476,2.5,2.0,3.0,2,10.5,3.5355339059327378,10.5,8.0,13.0,2,207.49999999999994,71.78548042605827,207.49999999999994,156.73999999999998,258.25999999999993,2,7.0,2.8284271247461903,7.0,5.0,9.0,2,-3.0,1.4142135623730951,-3.0,-4.0,-2.0,2,1.0,0.0,1.0,1.0,1.0,2,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,2
O23346_1,O23346,"Imidazoleglycerol-phosphate dehydratase 2, chloroplastic",Arabidopsis thaliana,LYASE,2,"5el9,5elw",206.11800000000008,0.0,206.11800000000008,206.11800000000008,206.11800000000008,2,-1.8153,0.0,-1.8153,-1.8153,-1.8153,2,2.0,0.0,2.0,2.0,2.0,2,6.0,0.0,6.0,6.0,6.0,2,111.3,0.0,111.3,111.3,111.3,2,6.0,0.0,6.0,6.0,6.0,2,-1.0,0.0,-1.0,-1.0,-1.0,2,1.0,0.0,1.0,1.0,1.0,2,0.6,0.0,0.6,0.6,0.6,2
O24872_1,O24872,Dethiobiotin synthetase,Helicobacter pylori 26695,LIGASE,2,"3qxc,3qxh",463.6645,55.84092961708285,463.6645,424.179,503.15,2,-3.899499999999998,0.3641599923110724,-3.899499999999998,-4.156999999999998,-3.6419999999999977,2,3.0,0.0,3.0,3.0,3.0,2,15.5,2.1213203435596424,15.5,14.0,17.0,2,265.77,34.902790719367935,265.77,241.09,290.44999999999993,2,10.0,1.4142135623730951,10.0,9.0,11.0,2,-3.5,0.7071067811865476,-3.5,-4.0,-3.0,2,2.0,0.0,2.0,2.0,2.0,2,0.5,0.0,0.5,0.5,0.5,2
O25294_1,O25294,Cytosol aminopeptidase,Helicobacter pylori 26695,HYDROLASE/HYDROLASE inhibitor,1,4zla,308.3779999999996,0.0,308.3779999999996,308.3779999999996,308.3779999999996,1,-1.5186999999999953,0.0,-1.5186999999999953,-1.5186999999999953,-1.5186999999999953,1,3.0,0.0,3.0,3.0,3.0,1,4.0,0.0,4.0,4.0,4.0,1,117.1,0.0,117.1,117.1,117.1,1,10.0,0.0,10.0,10.0,10.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1,0.5,0.0,0.5,0.5,0.5,1
O25560_1,O25560,Hydrogenase/urease nickel incorporation protein HypB,Helicobacter pylori 26695,METAL BINDING PROTEIN,1,4lps,441.186,0.0,441.186,441.186,441.186,1,-4.929599999999998,0.0,-4.929599999999998,-4.929599999999998,-4.929599999999998,1,4.0,0.0,4.0,4.0,4.0,1,13.0,0.0,13.0,13.0,13.0,1,262.30999999999995,0.0,262.30999999999995,262.30999999999995,262.30999999999995,1,9.0,0.0,9.0,9.0,9.0,1,-2.0,0.0,-2.0,-2.0,-2.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5,0.0,0.5,0.5,0.5,1
O25928_1,O25928,(3R)-hydroxymyristoyl-acyl carrier protein dehydratase,Helicobacter pylori SS1,LYASE,1,2glp,415.04100000000017,0.0,415.04100000000017,415.04100000000017,415.04100000000017,1,2.781700000000001,0.0,2.781700000000001,2.781700000000001,2.781700000000001,1,3.0,0.0,3.0,3.0,3.0,1,5.0,0.0,5.0,5.0,5.0,1,94.81,0.0,94.81,94.81,94.81,1,5.0,0.0,5.0,5.0,5.0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1
O26232_1,O26232,orotidine 5'-monophosphate decarboxylase,Methanothermobacter thermautotrophicus str. Delta H,LYASE,5,"1lol,1lor,1los,1x1z,2zz6",339.7711999999999,14.059228826646248,338.165,323.1539999999999,362.191,5,-4.345959999999998,0.17816637729942147,-4.293299999999998,-4.603899999999998,-4.122599999999999,5,3.8,0.4472135954999579,4.0,3.0,4.0,5,10.0,0.0,10.0,10.0,10.0,5,198.58,6.109013832035412,197.2,189.86,205.65,5,6.6,0.5477225575051662,7.0,6.0,7.0,5,-2.0,0.0,-2.0,-2.0,-2.0,5,1.2,0.44721359549995804,1.0,1.0,2.0,5,0.5583333333333333,0.04435755395186476,0.5555555555555556,0.5,0.625,5
O27402_1,O27402,Precorrin-2 methyltransferase,Methanothermobacter thermautotrophicus str. Delta H,TRANSFERASE,1,2qbu,384.41799999999984,0.0,384.41799999999984,384.41799999999984,384.41799999999984,1,-3.4885999999999964,0.0,-3.4885999999999964,-3.4885999999999964,-3.4885999999999964,1,4.0,0.0,4.0,4.0,4.0,1,10.0,0.0,10.0,10.0,10.0,1,187.08,0.0,187.08,187.08,187.08,1,11.0,0.0,11.0,11.0,11.0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,1
O28471_1,O28471,RIO-type serine/threonine-protein kinase Rio1,Archaeoglobus fulgidus,TRANSFERASE/ANTIBIOTIC,2,"3re4,4jin",277.2834999999998,19.775655349444122,277.2834999999998,263.29999999999984,291.26699999999977,2,0.4008300000000008,2.692874754792728,0.4008300000000008,-1.5033199999999989,2.3049800000000005,2,2.5,2.1213203435596424,2.5,1.0,4.0,2,5.5,3.5355339059327378,5.5,3.0,8.0,2,108.11,59.86366009525311,108.11,65.78,150.44,2,5.0,1.4142135623730951,5.0,4.0,6.0,2,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,2.0,2.0,2.0,2,0.23958333333333334,0.25043365167023557,0.23958333333333334,0.0625,0.4166666666666667,2
O28527_1,O28527,Nitrogen regulatory protein P-II (GlnB-2),Archaeoglobus fulgidus,SIGNALING PROTEIN,1,3ncq,503.15,0.0,503.15,503.15,503.15,1,-4.156999999999998,0.0,-4.156999999999998,-4.156999999999998,-4.156999999999998,1,3.0,0.0,3.0,3.0,3.0,1,17.0,0.0,17.0,17.0,17.0,1,290.44999999999993,0.0,290.44999999999993,290.44999999999993,290.44999999999993,1,11.0,0.0,11.0,11.0,11.0,1,-4.0,0.0,-4.0,-4.0,-4.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5,0.0,0.5,0.5,0.5,1
O28625_1,O28625,Prenyltransferase,Archaeoglobus fulgidus DSM 4304,TRANSFERASE,1,4tq3,311.1869999999997,0.0,311.1869999999997,311.1869999999997,311.1869999999997,1,1.0093999999999992,0.0,1.0093999999999992,1.0093999999999992,1.0093999999999992,1,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,7.0,7.0,7.0,1,121.78,0.0,121.78,121.78,121.78,1,8.0,0.0,8.0,8.0,8.0,1,-3.0,0.0,-3.0,-3.0,-3.0,1,0.0,0.0,0.0,0.0,0.0,1,0.6,0.0,0.6,0.6,0.6,1
O28751_1,O28751,HYPOTHETICAL PROTEIN AF1521,Archaeoglobus fulgidus,MACRO_H2A DOMAIN/HYDROLASE,2,"2bfq,2bfr",490.7405000000005,94.13217603189752,490.7405000000005,424.179,557.302000000001,2,-4.094349999999996,0.639719504939467,-4.094349999999996,-4.546699999999994,-3.6419999999999977,2,4.5,2.1213203435596424,4.5,3.0,6.0,2,16.0,2.8284271247461903,16.0,14.0,18.0,2,269.13499999999993,39.66161935675337,269.13499999999993,241.09,297.1799999999999,2,12.0,4.242640687119285,12.0,9.0,15.0,2,-2.5,0.7071067811865476,-2.5,-3.0,-2.0,2,2.0,0.0,2.0,2.0,2.0,2,0.5833333333333333,0.11785113019775789,0.5833333333333333,0.5,0.6666666666666666,2
O29280_1,O29280,osmoprotection protein (proX),Archaeoglobus fulgidus DSM 4304,PROTEIN BINDING,2,"1sw1,1sw2",130.16700000000003,18.411646368535454,130.16700000000003,117.14799999999994,143.18600000000012,2,-1.2911999999999986,0.3766050716599549,-1.2911999999999986,-1.5574999999999983,-1.0248999999999988,2,0.0,0.0,0.0,0.0,0.0,2,2.0,0.0,2.0,2.0,2.0,2,40.13,0.0,40.13,40.13,40.13,2,1.5,0.7071067811865476,1.5,1.0,2.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.8285714285714285,0.040406101782088366,0.8285714285714285,0.8,0.8571428571428571,2
O31927_1,O31927,SPBc2 prophage-derived uncharacterized protein YopK,Bacillus subtilis subsp. subtilis str. 168,DNA BINDING PROTEIN,1,6hp5,588.7120000000001,0.0,588.7120000000001,588.7120000000001,588.7120000000001,1,-7.243599999999996,0.0,-7.243599999999996,-7.243599999999996,-7.243599999999996,1,8.0,0.0,8.0,8.0,8.0,1,8.0,0.0,8.0,8.0,8.0,1,268.11999999999995,0.0,268.11999999999995,268.11999999999995,268.11999999999995,1,18.0,0.0,18.0,18.0,18.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.6956521739130435,0.0,0.6956521739130435,0.6956521739130435,0.6956521739130435,1
O32080_1,O32080,YuaA protein,Bacillus subtilis,TRANSPORT PROTEIN,2,"2hmu,2hmv",463.6645,55.84092961708285,463.6645,424.179,503.15,2,-3.899499999999998,0.3641599923110724,-3.899499999999998,-4.156999999999998,-3.6419999999999977,2,3.0,0.0,3.0,3.0,3.0,2,15.5,2.1213203435596424,15.5,14.0,17.0,2,265.77,34.902790719367935,265.77,241.09,290.44999999999993,2,10.0,1.4142135623730951,10.0,9.0,11.0,2,-3.5,0.7071067811865476,-3.5,-4.0,-3.0,2,2.0,0.0,2.0,2.0,2.0,2,0.5,0.0,0.5,0.5,0.5,2
O32243_1,O32243,Glycine betaine/carnitine/choline-binding protein,Bacillus subtilis,TRANSPORT PROTEIN,1,3ppp,117.14799999999994,0.0,117.14799999999994,117.14799999999994,117.14799999999994,1,-1.5574999999999983,0.0,-1.5574999999999983,-1.5574999999999983,-1.5574999999999983,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,40.13,0.0,40.13,40.13,40.13,1,2.0,0.0,2.0,2.0,2.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.8,0.0,0.8,0.8,0.8,1
O32253_1,O32253,Central glycolytic gene regulator,Bacillus subtilis,GENE REGULATION,2,"3bxe,3bxf",252.06149999999997,118.82293061736851,252.06149999999997,168.04100000000005,336.0819999999999,2,-4.060349999999998,2.055488702231172,-4.060349999999998,-5.513799999999995,-2.6069,2,2.0,1.4142135623730951,2.0,1.0,3.0,2,9.0,4.242640687119285,9.0,6.0,12.0,2,162.24,74.27449629583494,162.24,109.72,214.76,2,7.0,2.8284271247461903,7.0,5.0,9.0,2,-3.0,1.4142135623730951,-3.0,-4.0,-2.0,2,0.0,0.0,0.0,0.0,0.0,2,0.8333333333333333,0.23570226039551587,0.8333333333333333,0.6666666666666666,1.0,2
O32393_1,O32393,ADENYLATE CYCLASE,Limnospira platensis,LYASE,1,2bw7,288.3869999999995,0.0,288.3869999999995,288.3869999999995,288.3869999999995,1,3.3148000000000017,0.0,3.3148000000000017,3.3148000000000017,3.3148000000000017,1,3.0,0.0,3.0,3.0,3.0,1,3.0,0.0,3.0,3.0,3.0,1,60.69,0.0,60.69,60.69,60.69,1,3.0,0.0,3.0,3.0,3.0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,1,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1
O32449_1,O32449,Proline iminopeptidase,Serratia marcescens,HYDROLASE,1,1wm1,224.28400000000013,0.0,224.28400000000013,224.28400000000013,224.28400000000013,1,0.2755999999999999,0.0,0.2755999999999999,0.2755999999999999,0.2755999999999999,1,1.0,0.0,1.0,1.0,1.0,1,4.0,0.0,4.0,4.0,4.0,1,72.6,0.0,72.6,72.6,72.6,1,2.0,0.0,2.0,2.0,2.0,1,1.0,0.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1.0,1.0,1,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,1
O33877_1,O33877,3-HYDROXYDECANOYL-[ACYL-CARRIER-PROTEIN] DEHYDRATASE,Pseudomonas aeruginosa PAO1,LYASE,1,4cl6,276.72699999999975,0.0,276.72699999999975,276.72699999999975,276.72699999999975,1,2.1684,0.0,2.1684,2.1684,2.1684,1,2.0,0.0,2.0,2.0,2.0,1,2.0,0.0,2.0,2.0,2.0,1,69.24000000000001,0.0,69.24000000000001,69.24000000000001,69.24000000000001,1,4.0,0.0,4.0,4.0,4.0,1,2.0,0.0,2.0,2.0,2.0,1,3.0,0.0,3.0,3.0,3.0,1,0.0769230769230769,0.0,0.0769230769230769,0.0769230769230769,0.0769230769230769,1
O34667_1,O34667,S-ribosylhomocysteine lyase,Bacillus subtilis,LYASE,2,"2fqo,2fqt",268.29099999999977,0.0,268.29099999999977,268.29099999999977,268.29099999999977,2,-4.302699999999997,0.0,-4.302699999999997,-4.302699999999997,-4.302699999999997,2,5.0,0.0,5.0,5.0,5.0,2,7.0,0.0,7.0,7.0,7.0,2,157.56000000000003,0.0,157.56000000000003,157.56000000000003,157.56000000000003,2,12.0,0.0,12.0,12.0,12.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.75,0.0,0.75,0.75,0.75,2
O34738_1,O34738,Putative HMP/thiamine permease protein YkoE,Bacillus subtilis,TRANSPORT PROTEIN,1,5edl,265.36199999999985,0.0,265.36199999999985,265.36199999999985,265.36199999999985,1,0.6077400000000002,0.0,0.6077400000000002,0.6077400000000002,0.6077400000000002,1,2.0,0.0,2.0,2.0,2.0,1,5.0,0.0,5.0,5.0,5.0,1,75.91,0.0,75.91,75.91,75.91,1,6.0,0.0,6.0,6.0,6.0,1,1.0,0.0,1.0,1.0,1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,1
O34911_1,O34911,ykoF,Bacillus subtilis,LIGAND BINDING PROTEIN,1,1sbr,265.36199999999985,0.0,265.36199999999985,265.36199999999985,265.36199999999985,1,0.6077400000000002,0.0,0.6077400000000002,0.6077400000000002,0.6077400000000002,1,2.0,0.0,2.0,2.0,2.0,1,5.0,0.0,5.0,5.0,5.0,1,75.91,0.0,75.91,75.91,75.91,1,6.0,0.0,6.0,6.0,6.0,1,1.0,0.0,1.0,1.0,1.0,1,2.0,0.0,2.0,2.0,2.0,1,0.4166666666666667,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,1
O35718_1,O35718,Suppressor of cytokine signaling 3,Mus musculus,Cytokine Regulator,1,2hmh,1285.246000000001,0.0,1285.246000000001,1285.246000000001,1285.246000000001,1,-12.152600000000016,0.0,-12.152600000000016,-12.152600000000016,-12.152600000000016,1,17.0,0.0,17.0,17.0,17.0,1,24.0,0.0,24.0,24.0,24.0,1,601.1499999999997,0.0,601.1499999999997,601.1499999999997,601.1499999999997,1,44.0,0.0,44.0,44.0,44.0,1,-3.0,0.0,-3.0,-3.0,-3.0,1,2.0,0.0,2.0,2.0,2.0,1,0.5961538461538461,0.0,0.5961538461538461,0.5961538461538461,0.5961538461538461,1
O35820_1,O35820,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,Rattus norvegicus,HYDROLASE,4,"4kxl,4kxm,4kxn,4p5d",427.07475,20.316423116533166,419.31049999999993,413.3269999999999,456.35100000000006,4,-1.0197249999999978,0.7576984465031803,-1.342899999999997,-1.5040999999999978,0.1110000000000017,4,2.75,0.5,3.0,2.0,3.0,4,11.0,0.816496580927726,11.0,10.0,12.0,4,178.01749999999998,10.280604311031533,177.74,165.70999999999998,190.88,4,8.25,0.9574271077563381,8.5,7.0,9.0,4,-2.0,0.0,-2.0,-2.0,-2.0,4,2.75,0.9574271077563381,2.5,2.0,4.0,4,0.4625,0.17866531923206666,0.4666666666666667,0.25,0.6666666666666666,4
O35904_1,O35904,"PHOSPHATIDYLINOSITOL-4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT DELTA ISOFORM",Mus musculus,TRANSFERASE,16,"2wxf,2wxg,2wxh,2wxl,2wxo,2wxp,2x38,4xe0,5ncy,5ncz,5t2b,5t2i,6ftn,6q6y,6q73,6q74",420.80737499999987,62.69389017745943,416.42599999999993,288.75599999999974,514.657,16,3.037461250000002,1.1815040845401263,3.3366600000000015,0.7313000000000016,4.330500000000003,16,1.5625,0.7274384280931732,2.0,0.0,3.0,16,6.1875,1.42448821218944,6.5,3.0,8.0,16,100.62875,23.192975624816523,103.47500000000001,59.06,143.42000000000002,16,5.1875,1.2230426539304888,5.0,3.0,7.0,16,0.1875,0.4031128874149275,0.0,0.0,1.0,16,3.9375,1.3400870618483463,4.0,1.0,6.0,16,0.2169608804620246,0.14470322658880122,0.1714285714285714,0.0,0.4736842105263157,16
O38707_1,O38707,Protease,Human immunodeficiency virus 1,HYDROLASE,1,2psv,477.5829999999997,0.0,477.5829999999997,477.5829999999997,477.5829999999997,1,1.2949000000000013,0.0,1.2949000000000013,1.2949000000000013,1.2949000000000013,1,3.0,0.0,3.0,3.0,3.0,1,6.0,0.0,6.0,6.0,6.0,1,128.95000000000002,0.0,128.95000000000002,128.95000000000002,128.95000000000002,1,14.0,0.0,14.0,14.0,14.0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,0.4782608695652174,0.0,0.4782608695652174,0.4782608695652174,0.4782608695652174,1
O38710_1,O38710,Protease,Human immunodeficiency virus 1,HYDROLASE,2,"2q54,2q5k",642.7970000000021,19.774948242662834,642.7970000000021,628.8140000000021,656.7800000000019,2,3.954620000000003,0.5282370498175986,3.954620000000003,3.581100000000003,4.328140000000003,2,4.0,0.0,4.0,4.0,4.0,2,6.0,1.4142135623730951,6.0,5.0,7.0,2,137.07,24.140625509708723,137.07,120.0,154.14,2,16.0,0.0,16.0,16.0,16.0,2,0.0,0.0,0.0,0.0,0.0,2,3.0,0.0,3.0,3.0,3.0,2,0.4054054054054054,0.03822198817224578,0.4054054054054054,0.3783783783783784,0.4324324324324324,2
O38719_1,O38719,Protease,Human immunodeficiency virus 1,HYDROLASE,1,2q55,655.796000000002,0.0,655.796000000002,655.796000000002,655.796000000002,1,3.657700000000003,0.0,3.657700000000003,3.657700000000003,3.657700000000003,1,4.0,0.0,4.0,4.0,4.0,1,6.0,0.0,6.0,6.0,6.0,1,140.31000000000003,0.0,140.31000000000003,140.31000000000003,140.31000000000003,1,15.0,0.0,15.0,15.0,15.0,1,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,3.0,3.0,3.0,1,0.4054054054054054,0.0,0.4054054054054054,0.4054054054054054,0.4054054054054054,1
O38723_1,O38723,Protease,Human immunodeficiency virus 1,HYDROLASE,2,"2i0a,2psu",577.7015000000008,84.92847416797385,577.7015000000008,517.648,637.7550000000017,2,2.684400000000001,1.3773025883951577,2.684400000000001,1.7105000000000008,3.6583000000000014,2,2.5,0.7071067811865476,2.5,2.0,3.0,2,7.0,1.4142135623730951,7.0,6.0,8.0,2,133.79500000000002,12.38143973857645,133.79500000000002,125.04,142.55,2,15.0,0.0,15.0,15.0,15.0,2,0.0,0.0,0.0,0.0,0.0,2,2.5,0.7071067811865476,2.5,2.0,3.0,2,0.41258741258741255,0.0692272373189627,0.41258741258741255,0.3636363636363636,0.4615384615384615,2
O38731_1,O38731,Protease,Human immunodeficiency virus 1,HYDROLASE,1,2i0d,637.7550000000017,0.0,637.7550000000017,637.7550000000017,637.7550000000017,1,3.6583000000000014,0.0,3.6583000000000014,3.6583000000000014,3.6583000000000014,1,2.0,0.0,2.0,2.0,2.0,1,8.0,0.0,8.0,8.0,8.0,1,142.55,0.0,142.55,142.55,142.55,1,15.0,0.0,15.0,15.0,15.0,1,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,3.0,3.0,3.0,1,0.3636363636363636,0.0,0.3636363636363636,0.3636363636363636,0.3636363636363636,1
O38732_1,O38732,Chemical analogue HIV-1 protease,,HYDROLASE/HYDROLASE INHIBITOR,1,3dcr,802.0080000000024,0.0,802.0080000000024,802.0080000000024,802.0080000000024,1,-3.880800000000006,0.0,-3.880800000000006,-3.880800000000006,-3.880800000000006,1,13.0,0.0,13.0,13.0,13.0,1,10.0,0.0,10.0,10.0,10.0,1,356.00999999999976,0.0,356.00999999999976,356.00999999999976,356.00999999999976,1,32.0,0.0,32.0,32.0,32.0,1,1.0,0.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,1
O40922_1,O40922,ORF 17,Human gammaherpesvirus 8,VIRAL PROTEIN / INHIBITOR,2,"5v5d,5v5e",470.5099999999999,59.39414119254543,470.5099999999999,428.5119999999998,512.508,2,5.013100000000004,0.6354061535742329,5.013100000000004,4.563800000000003,5.462400000000005,2,2.0,0.0,2.0,2.0,2.0,2,5.5,0.7071067811865476,5.5,5.0,6.0,2,98.765,6.5265955903518265,98.765,94.15,103.38,2,7.5,0.7071067811865476,7.5,7.0,8.0,2,-1.0,0.0,-1.0,-1.0,-1.0,2,3.0,0.0,3.0,3.0,3.0,2,0.2827635327635327,0.019138217724422223,0.2827635327635327,0.2692307692307692,0.2962962962962963,2
O42721_1,O42721,Cell wall antigen,Talaromyces marneffei,LIPID BINDING PROTEIN,1,3l1n,255.42200000000025,0.0,255.42200000000025,255.42200000000025,255.42200000000025,1,4.217600000000004,0.0,4.217600000000004,4.217600000000004,4.217600000000004,1,0.0,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,2.0,1,40.13,0.0,40.13,40.13,40.13,1,14.0,0.0,14.0,14.0,14.0,1,-1.0,0.0,-1.0,-1.0,-1.0,1,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.0,0.9375,0.9375,0.9375,1
O43175_1,O43175,D-3-phosphoglycerate dehydrogenase,Homo sapiens,OXIDOREDUCTASE,5,"6plf,6rj2,6rj3,6rj5,6rj6",434.52059999999994,57.215707255962634,426.4979999999999,348.3819999999998,498.3640000000001,5,1.9055839999999997,0.49709856797218743,1.941599999999999,1.1354000000000009,2.402899999999999,5,2.2,1.0954451150103321,2.0,1.0,4.0,5,5.4,1.140175425099138,5.0,4.0,7.0,5,117.742,24.51080312841666,110.16,87.05000000000001,152.81,5,6.8,1.6431676725154984,6.0,5.0,9.0,5,-0.6,0.5477225575051661,-1.0,-1.0,0.0,5,3.0,0.0,3.0,3.0,3.0,5,0.1992640692640692,0.03490611244422889,0.1904761904761904,0.15,0.238095238095238,5
